nr_MASTR,nr_betreiber,energie_type,verknuepfte_einheiten,name,einspeisung,leistung_brutto,plz,landkreis,ort,strasse,hausnummer,bundesland,laenge,breite,jahr_inbetriebnahme,jahr_stillgelegt,stillgelegt,energietraeger,name_KW,nr_KW
SEE936927052337,ABR942803427762,Stromspeichereinheit,NA,BESS Kolitzheim 1,Teileinspeisung (einschließlich Eigenverbrauch),3450,97509,Schweinfurt,Kolitzheim,Wadenbrunner Straße,10,Bayern,10.24031,49.91364,2026,NA,FALSE,Batterie,NA,NA
SEE955867610100,ABR924151992529,Stromspeichereinheit,NA,Batteriespeicher Premnitz,Volleinspeisung,7000,14727,Havelland,Premnitz,Dr.-Herbert-Rein-Straße,1,Brandenburg,12.358153,52.529564,2026,NA,FALSE,Batterie,NA,NA
SEE958712241351,ABR903690099142,Stromspeichereinheit,NA,Batteriespeicher Marktleugast,Volleinspeisung,15120,95352,Kulmbach,Marktleugast,NA,NA,Bayern,11.62803,50.16624,2026,NA,FALSE,Batterie,NA,NA
SEE967448586247,ABR907661359020,Stromspeichereinheit,SEE967448586247,FFM 2 Batteriespeicher,Volleinspeisung,3600,09573,Mittelsachsen,Leubsdorf,Alter Fabrikweg,NA,Sachsen,13.142303,50.786727,2025,NA,FALSE,Batterie,NA,NA
SEE988521409697,ABR932051425788,Stromspeichereinheit,NA,Bürger-Speicherkraftwerk Marzling,Volleinspeisung,2500,85417,Freising,Marzling,NA,NA,Bayern,11.782216,48.38975,2026,NA,FALSE,Batterie,NA,NA
SEE965822398363,ABR961787390190,Stromspeichereinheit,NA,Stendal BESS,NA,104500,39576,Stendal,Stendal,Am Umspannwerk,1a,Sachsen-Anhalt,11.72966,52.570965,2026,NA,FALSE,Batterie,NA,NA
SEE932055327439,ABR930588954160,Stromspeichereinheit,NA,Batteriespeicher Altheim,Volleinspeisung,4000,84051,Landshut,Essenbach,Regensburger Straße,33,Bayern,12.195462,48.595677,2025,NA,FALSE,Batterie,NA,NA
SEE944089463014,ABR934199651920,Stromspeichereinheit,NA,Batteriespeicher Unsbach,Volleinspeisung,4000,84051,Landshut,Essenbach,Oberunsbach,1,Bayern,12.209787,48.648919,2025,NA,FALSE,Batterie,NA,NA
SEE983538133412,ABR987305744108,Stromspeichereinheit,NA,Batteriespeicher Kyritz,Volleinspeisung,5250,16866,Ostprignitz-Ruppin,Kyritz,Seestraße,39,Brandenburg,12.4283,52.939406,2026,NA,FALSE,Batterie,NA,NA
SEE920510769771,ABR977696921097,Stromspeichereinheit,SEE920510769771,BESS Sandhagen,Volleinspeisung,25200,18230,Rostock,Biendorf,NA,NA,Mecklenburg-Vorpommern,11.744818,54.051829,2027,NA,FALSE,Batterie,NA,NA
SEE904344542915,ABR926772701108,Stromspeichereinheit,SEE904344542915,Batteriespeicher Böhme 2025,Teileinspeisung (einschließlich Eigenverbrauch),1001,95111,Hof,Rehau,Neukühschwitz,33,Bayern,12.010764,50.270765,2025,NA,FALSE,Batterie,NA,NA
SEE941589856735,ABR925052145762,Stromspeichereinheit,NA,URENCO-Battery II,Teileinspeisung (einschließlich Eigenverbrauch),2175,48599,Borken,Gronau,Röntgenstraße,4,Nordrhein-Westfalen,7.081535,52.216115,2025,NA,FALSE,Batterie,NA,NA
SEE969638882191,ABR926970364822,Stromspeichereinheit,NA,171-BESS Emmerke,Volleinspeisung,3000,31180,Hildesheim,Giesen,Gutenbergstraße,20,Niedersachsen,9.871068,52.16025,2025,NA,FALSE,Batterie,NA,NA
SEE903864901639,ABR943901418713,Stromspeichereinheit,NA,"BESS Wehr – 11,5 MW",Volleinspeisung,11500,79664,Waldshut,Wehr,NA,NA,Baden-Württemberg,7.908126,47.617521000000004,2026,NA,FALSE,Batterie,NA,NA
SEE952753897867,ABR977278709396,Stromspeichereinheit,SEE952753897867,DGF Speicher 2,Teileinspeisung (einschließlich Eigenverbrauch),1288,84130,Dingolfing-Landau,Dingolfing,Bajuwarenstraße,4,Bayern,12.456221,48.641052,2025,NA,FALSE,Batterie,NA,NA
SEE947399244915,ABR942003369305,Stromspeichereinheit,NA,Field Waldkappel,Volleinspeisung,16000,37284,Werra-Meißner-Kreis,Waldkappel,NA,NA,Hessen,9.885211,51.148454,2025,NA,FALSE,Batterie,NA,NA
SEE914157709399,ABR906803746957,Stromspeichereinheit,NA,Batteriespeicher Kunrau – UW Kunrau,Teileinspeisung (einschließlich Eigenverbrauch),15000,38486,Altmarkkreis Salzwedel,Klötze,NA,NA,Sachsen-Anhalt,11.036,52.569149,2027,NA,FALSE,Batterie,NA,NA
SEE976352702957,ABR906942683205,Stromspeichereinheit,SEE976352702957,trlyr 9,Volleinspeisung,17250,29614,Heidekreis,Soltau,Harburger Strasse,120,Niedersachsen,9.842535,53.004899,2026,NA,FALSE,Batterie,NA,NA
SEE996279626716,ABR933106156497,Stromspeichereinheit,NA,Stromspeicher,Volleinspeisung,8740,53501,Ahrweiler,Grafschaft,Ahrtalstraße,NA,Rheinland-Pfalz,7.101778,50.571993,2026,NA,FALSE,Batterie,NA,NA
SEE939110753912,ABR963353704004,Stromspeichereinheit,NA,Batteriespeicher Fenecon XL 2026,Volleinspeisung,1500,79874,Breisgau-Hochschwarzwald,Breitnau,Mühlenweg,4,Baden-Württemberg,8.103308,47.935524,2025,NA,FALSE,Batterie,NA,NA
SEE982841894621,ABR917414306324,Stromspeichereinheit,NA,Trading-BESS Steingaden,Volleinspeisung,6000,86989,Weilheim-Schongau,Steingaden,NA,NA,Bayern,10.832362,47.738362,2026,NA,FALSE,Batterie,NA,NA
SEE911749533608,ABR957659462591,Stromspeichereinheit,SEE911749533608,BESS VWK Hannover,Teileinspeisung (einschließlich Eigenverbrauch),3440,30419,Region Hannover,Hannover,NA,NA,Niedersachsen,9.669167,52.419806,2026,NA,FALSE,Batterie,NA,NA
SEE926245506438,ABR983113762846,Stromspeichereinheit,NA,SEE_2025_4642_Föhren_BESS,Volleinspeisung,20000,54343,Trier-Saarburg,Föhren,NA,NA,Rheinland-Pfalz,6.787633,49.853609,2025,NA,FALSE,Batterie,NA,NA
SEE989462539771,ABR901162720907,Stromspeichereinheit,NA,BESS Groß Laasch,Volleinspeisung,13416,19288,Ludwigslust-Parchim,Groß Laasch,NA,NA,Mecklenburg-Vorpommern,11.501923,53.349951,2026,NA,FALSE,Batterie,NA,NA
SEE938972800130,ABR917598812901,Stromspeichereinheit,NA,ECO POWER FIVE GmbH,NA,103500,81247,München,München,NA,NA,Bayern,11.441865,48.169966,2028,NA,FALSE,Batterie,NA,NA
SEE965131234796,ABR907042335667,Stromspeichereinheit,NA,Batteriespeicher Westfalen 3,Volleinspeisung,538000,59071,Hamm,Hamm,Siegenbeckstraße,10,Nordrhein-Westfalen,7.970723,51.682563,2028,NA,FALSE,Batterie,NA,NA
SEE963514247548,ABR914358874711,Stromspeichereinheit,NA,BESS Strübbel,Volleinspeisung,56000,25764,Dithmarschen,Schülp,Schülperneuensiel,NA,Schleswig-Holstein,8.940704,54.258067,2026,NA,FALSE,Batterie,NA,NA
SEE942088999749,ABR908110441983,Stromspeichereinheit,SEE942088999749,Batteriespeicher 2,Volleinspeisung,1995,33165,Paderborn,Lichtenau,Ringstraße,11,Nordrhein-Westfalen,8.931938,51.651879,2026,NA,FALSE,Batterie,NA,NA
SEE920111327103,ABR995015782372,Stromspeichereinheit,NA,Schwarzstartbatterie,Teileinspeisung (einschließlich Eigenverbrauch),2400,01987,Oberspreewald-Lausitz,Schwarzheide,Schipkauer Straße,1,Brandenburg,13.889436,51.478138,2022,NA,FALSE,Batterie,NA,NA
SEE964350235539,ABR935681611613,Stromspeichereinheit,NA,BESS Freifläche Reflex,Teileinspeisung (einschließlich Eigenverbrauch),1656,59227,Warendorf,Ahlen,NA,NA,Nordrhein-Westfalen,7.939062,51.780006,2026,NA,FALSE,Batterie,NA,NA
SEE901199916830,ABR971239871825,Stromspeichereinheit,NA,BESS Rockensußra,NA,50000,99713,Kyffhäuserkreis,Ebeleben,NA,NA,Thüringen,10.69367,51.298325,2026,NA,FALSE,Batterie,NA,NA
SEE996804867492,ABR922181483369,Stromspeichereinheit,NA,PVA Schömberg BESS,Volleinspeisung,6000,72355,Zollernalbkreis,Schömberg,NA,NA,Baden-Württemberg,8.74241,48.20498,2026,NA,FALSE,Batterie,NA,NA
SEE993666165865,ABR986421844358,Stromspeichereinheit,NA,Speicher Impulsa Elsterwerda 10 MWh,Volleinspeisung,4390,04910,Elbe-Elster,Elsterwerda,An den Kanitzen,30,Brandenburg,13.55071,51.464044,2026,NA,FALSE,Batterie,NA,NA
SEE921014163461,ABR998553881057,Stromspeichereinheit,NA,BESS Sinzing,Volleinspeisung,3400,93161,Regensburg,Sinzing,NA,NA,Bayern,12.037157,48.983027,2026,NA,FALSE,Batterie,NA,NA
SEE921363637033,ABR927397646904,Stromspeichereinheit,SEE921363637033,Oslebshausen - Speicher,Volleinspeisung,2508,28237,Bremen,Bremen,NA,NA,Bremen,8.743,53.14377,2026,NA,FALSE,Batterie,NA,NA
SEE927922085253,ABR986860240483,Stromspeichereinheit,NA,BESS-Einbeck,Volleinspeisung,24500,37574,Northeim,Einbeck,Schwammelwitzer Straße,NA,Niedersachsen,9.84453,51.810279,2026,NA,FALSE,Batterie,NA,NA
SEE941385597870,ABR984687926474,Stromspeichereinheit,NA,Stromspeicher,Volleinspeisung,1500,82291,Fürstenfeldbruck,Mammendorf,Zum Drisselfeld,6,Bayern,11.170786,48.204583,2026,NA,FALSE,Batterie,NA,NA
SEE967278907212,ABR914471939878,Stromspeichereinheit,NA,Triakku 15MwH,Volleinspeisung,3000,47623,Kleve,Kevelaer,Ossenpaß,10,Nordrhein-Westfalen,6.263272,51.584392,2026,NA,FALSE,Batterie,NA,NA
SEE905513563830,ABR949753239568,Stromspeichereinheit,NA,BESS Remscheid Luckhausen,Volleinspeisung,5150,42899,Remscheid,Remscheid,NA,NA,Nordrhein-Westfalen,7.252197,51.221088,2026,NA,FALSE,Batterie,NA,NA
SEE939118109261,ABR987788900459,Stromspeichereinheit,SEE939118109261,BESS Mallersdorf-Pfaffenberg,Volleinspeisung,7200,84066,Straubing-Bogen,Mallersdorf-Pfaffenberg,NA,NA,Bayern,12.190205,48.768705,2026,NA,FALSE,Batterie,NA,NA
SEE980461358011,ABR963082122353,Stromspeichereinheit,NA,BESS Leuna 1,Volleinspeisung,50940,06217,Saalekreis,Merseburg,NA,NA,Sachsen-Anhalt,11.968264,51.305677,2026,NA,FALSE,Batterie,NA,NA
SEE927582792126,ABR961353941788,Stromspeichereinheit,NA,BESS Leuna 2,Volleinspeisung,50940,06217,Saalekreis,Merseburg,NA,NA,Sachsen-Anhalt,11.968152,51.305917,2026,NA,FALSE,Batterie,NA,NA
SEE995456283742,ABR992511086164,Stromspeichereinheit,NA,Kleinwallstadt 1,Volleinspeisung,2250,63839,Miltenberg,Kleinwallstadt,Am Viehtrieb,1,Bayern,9.185298,49.862917,2026,NA,FALSE,Batterie,NA,NA
SEE916187786777,ABR998730980924,Stromspeichereinheit,NA,BESS Bergtheim,Volleinspeisung,15000,97241,Würzburg,Bergtheim,NA,NA,Bayern,10.076906,49.910457,2027,NA,FALSE,Batterie,NA,NA
SEE961712143617,ABR997247005236,Stromspeichereinheit,SEE961712143617,Solar Carport,Teileinspeisung (einschließlich Eigenverbrauch),1472,86825,Unterallgäu,Bad Wörishofen,Thermenallee,1,Bayern,10.590894,48.020823,2025,NA,FALSE,Batterie,NA,NA
SEE961950355421,ABR951195208248,Stromspeichereinheit,SEE961950355421,"Solarpark Altmannstein-Steinsdorf PR - P23-112 - BESS 1.080,00 kW",Volleinspeisung,1080,93336,Eichstätt,Altmannstein,NA,NA,Bayern,11.593555,48.902142,2026,NA,FALSE,Batterie,NA,NA
SEE940492675761,ABR984704229250,Stromspeichereinheit,NA,BESS Amalon Gewerbepark,Volleinspeisung,3000,72458,Zollernalbkreis,Albstadt,Schmiechastraße,151,Baden-Württemberg,9.028163,48.220497,2026,NA,FALSE,Batterie,NA,NA
SEE974570850924,ABR992177584127,Stromspeichereinheit,NA,Speicher Grenzach-Wyhlen,Volleinspeisung,1408,79639,Lörrach,Grenzach-Wyhlen,Solvaystraße,28,Baden-Württemberg,7.688033,47.539193,2026,NA,FALSE,Batterie,NA,NA
SEE937976380952,ABR993990514575,Stromspeichereinheit,NA,Schönwohld - Speicher,Volleinspeisung,6840,24239,Rendsburg-Eckernförde,Achterwehr,NA,NA,Schleswig-Holstein,10.017081,54.30753,2027,NA,FALSE,Batterie,NA,NA
SEE971310638231,ABR962822135035,Stromspeichereinheit,SEE971310638231,BESS Diesenbach BF 1,Volleinspeisung,7200,93128,Regensburg,Regenstauf,NA,NA,Bayern,12.106548,49.123023,2027,NA,FALSE,Batterie,NA,NA
SEE926694397113,ABR963637873662,Stromspeichereinheit,SEE926694397113,BESS Diesenbach BF 2,Volleinspeisung,10800,93128,Regensburg,Regenstauf,NA,NA,Bayern,12.104493,49.113694,2027,NA,FALSE,Batterie,NA,NA
SEE921951004230,ABR950867892839,Stromspeichereinheit,SEE921951004230,BESS Diesenbach BF 5,Volleinspeisung,3600,93128,Regensburg,Regenstauf,NA,NA,Bayern,12.108504,49.122391,2027,NA,FALSE,Batterie,NA,NA
SEE923639351650,ABR974068466378,Stromspeichereinheit,SEE923639351650,BESS Diesenbach BF 7,Volleinspeisung,3600,93128,Regensburg,Regenstauf,NA,NA,Bayern,12.105337,49.130121,2027,NA,FALSE,Batterie,NA,NA
SEE992078783438,ABR952417704500,Stromspeichereinheit,SEE992078783438,BESS Diesenbach BF 11,Volleinspeisung,7200,93128,Regensburg,Regenstauf,NA,NA,Bayern,12.107353,49.112808,2027,NA,FALSE,Batterie,NA,NA
SEE971437854798,ABR923844788043,Stromspeichereinheit,SEE971437854798,BESS Regionalwerke 1,Volleinspeisung,7274,93497,Cham,Willmering,NA,NA,Bayern,12.676824,49.255357,2027,NA,FALSE,Batterie,NA,NA
SEE938069478518,ABR988730716814,Stromspeichereinheit,NA,Stromspeicher an PV,Volleinspeisung,5160,74523,Schwäbisch Hall,Schwäbisch Hall,Stockäcker,1,Baden-Württemberg,9.794353,49.128352,2026,NA,FALSE,Batterie,NA,NA
SEE953981583027,ABR905811961802,Stromspeichereinheit,NA,Gewerbespeicher 2026,Volleinspeisung,2520,49406,Diepholz,Drentwede,NA,NA,Niedersachsen,8.575015,52.745861,2026,NA,FALSE,Batterie,NA,NA
SEE970042832054,ABR936529750570,Stromspeichereinheit,NA,Batteriespeicher Bad Salzungen,Volleinspeisung,1250,36433,Wartburgkreis,Bad Salzungen,NA,NA,Thüringen,10.221276,50.800053,2026,NA,FALSE,Batterie,NA,NA
SEE973320703091,ABR911372173431,Stromspeichereinheit,NA,BESS 2 AssetCo_Standort Verden,Volleinspeisung,4600,27283,Verden,Verden,Siemensstraße,13,Niedersachsen,9.247098,52.911925,2026,NA,FALSE,Batterie,NA,NA
SEE905808012746,ABR937274793003,Stromspeichereinheit,NA,Batteriepark Nägeleried,Volleinspeisung,6900,87477,Oberallgäu,Sulzberg,Nägeleried,7,Bayern,10.375246,47.681119,2026,NA,FALSE,Batterie,NA,NA
SEE971641923228,ABR992177584127,Stromspeichereinheit,NA,Speicher 2 Grenzach-Wyhlen,Volleinspeisung,1408,79639,Lörrach,Grenzach-Wyhlen,Solvaystraße,28,Baden-Württemberg,7.688033,47.539193,2026,NA,FALSE,Batterie,NA,NA
SEE991479439890,ABR946299421976,Stromspeichereinheit,NA,BESS Kirschgartenweg 1,Volleinspeisung,10545,67547,Worms,Worms,Der Untere Hantalweg,22,Rheinland-Pfalz,8.342198,49.620941,2026,NA,FALSE,Batterie,NA,NA
SEE976701215879,ABR932926516955,Stromspeichereinheit,NA,GigaBattery Jänschwalde 1000,Volleinspeisung,1000000,03185,Spree-Neiße,Peitz,Teichlandstr.,NA,Brandenburg,14.46658,51.833902,2027,NA,FALSE,Batterie,NA,NA
SEE998036960637,ABR932926516955,Stromspeichereinheit,NA,GigaBattery Boxberg 400,Volleinspeisung,400000,02943,Görlitz,Boxberg,NA,NA,Sachsen,14.566004,51.419918,2027,NA,FALSE,Batterie,NA,NA
SEE949065983555,ABR932926516955,Stromspeichereinheit,NA,GridBattery Heinersbrück 100,Volleinspeisung,100000,03185,Spree-Neiße,Heinersbrück,NA,NA,Brandenburg,14.507131,51.808484,2027,NA,FALSE,Batterie,NA,NA
SEE921054334586,ABR979710865103,Stromspeichereinheit,NA,BESS Kandel,Volleinspeisung,4750,76870,Germersheim,Kandel,Sonnenweg,1,Rheinland-Pfalz,8.20623,49.08867,2026,NA,FALSE,Batterie,NA,NA
SEE999213255034,ABR988579712961,Stromspeichereinheit,SEE999213255034,PV LEMO Batterie,Teileinspeisung (einschließlich Eigenverbrauch),1998,53859,Rhein-Sieg-Kreis,Niederkassel,Michael-Lehmacher-Str.,1,Nordrhein-Westfalen,7.048566,50.811927,2025,NA,FALSE,Batterie,NA,NA
SEE932750106643,ABR958577446472,Stromspeichereinheit,SEE932750106643,BESS Beerendorf,NA,11180,04509,Nordsachsen,Delitzsch,NA,NA,Sachsen,12.35837,51.520167,2027,NA,FALSE,Batterie,NA,NA
SEE916498442492,ABR940185907087,Stromspeichereinheit,SEE916498442492,Batteriespeicher Schläberig,Teileinspeisung (einschließlich Eigenverbrauch),4000,36154,Fulda,Hosenfeld,NA,NA,Hessen,9.503788,50.531989,2026,NA,FALSE,Batterie,NA,NA
SEE971400707335,ABR912387761507,Stromspeichereinheit,NA,Klaron Neunte Energie (Weißenfels 1),NA,12000,06667,Burgenlandkreis,Weißenfels,NA,NA,Sachsen-Anhalt,11.968134,51.217267,2026,NA,FALSE,Batterie,NA,NA
SEE910664388980,ABR931238872759,Stromspeichereinheit,NA,Stromspeicher Gronau,Volleinspeisung,1540,48599,Borken,Gronau,Lasterfeld,20,Nordrhein-Westfalen,7.031447,52.135252,2026,NA,FALSE,Batterie,NA,NA
SEE980130273096,ABR918067517853,Stromspeichereinheit,SEE980130273096,Beuerlein GmbH ＆ Co KG - Batteriespeicher Gaibach,Teileinspeisung (einschließlich Eigenverbrauch),1500,97332,Kitzingen,Volkach,Schönbornstraße,35,Bayern,10.219228,49.888548,2026,NA,FALSE,Batterie,NA,NA
SEE945365634999,ABR979040163139,Stromspeichereinheit,SEE945365634999,Tibo Photovoltaik Gottesgabe 3 - Speicher,Teileinspeisung (einschließlich Eigenverbrauch),25000,15320,Märkisch-Oderland,Neutrebbin,Schwarzer Weg,NA,Brandenburg,14.11051,52.38573,2027,NA,FALSE,Batterie,NA,NA
SEE982249837893,ABR928660580215,Stromspeichereinheit,NA,Am Bahnweg 3 Speicher,Volleinspeisung,4472,84051,Landshut,Essenbach,Regensburger Straße,40,Bayern,12.201021,48.58883,2026,NA,FALSE,Batterie,NA,NA
SEE948200596537,ABR980899728127,Stromspeichereinheit,NA,Batteriespeicher Tann,Volleinspeisung,6624,84367,Rottal-Inn,Tann,Lagerhausstraße,NA,Bayern,12.886705,48.32389,2026,NA,FALSE,Batterie,NA,NA
SEE910345719737,ABR919017057450,Stromspeichereinheit,NA,Wunsiedel Holenbrunn Ost PV-Park,Volleinspeisung,8900,95632,Wunsiedel i. Fichtelgebirge,Wunsiedel,Bahnhofstraße,NA,Bayern,12.030561,50.051942,2025,NA,FALSE,Batterie,NA,NA
SEE975247990820,ABR902592972270,Stromspeichereinheit,NA,BESS Wertheim,Volleinspeisung,15500,97877,Main-Tauber-Kreis,Wertheim,Neue Vockenroter Steige,103,Baden-Württemberg,9.499656,49.750093,2026,NA,FALSE,Batterie,NA,NA
SEE984750414365,ABR962610891891,Stromspeichereinheit,NA,BESS Heselstücken,Volleinspeisung,2195,22453,Hamburg,Hamburg,Heselstücken,17,Hamburg,9.996648,53.616047,2026,NA,FALSE,Batterie,NA,NA
SEE900288873931,ABR965074943014,Stromspeichereinheit,NA,BESS Tirpersdorf,Volleinspeisung,17250,08606,Vogtlandkreis,Tirpersdorf,NA,NA,Sachsen,12.194504,50.437703,2026,NA,FALSE,Batterie,NA,NA
SEE949655786481,ABR928941149414,Stromspeichereinheit,NA,BESS Werdau,Volleinspeisung,10100,08412,Zwickau,Werdau,NA,NA,Sachsen,12.37702,50.714565,2026,NA,FALSE,Batterie,NA,NA
SEE979981057283,ABR948881049674,Stromspeichereinheit,NA,Sweny,NA,5000,02906,Görlitz,Niesky,Ziegelweg,13,Sachsen,14.822534,51.303514,2026,NA,FALSE,Batterie,NA,NA
SEE974972238993,ABR954720125034,Stromspeichereinheit,NA,Batteriespeicher Knetzgau,Volleinspeisung,20000,97478,Haßberge,Knetzgau,NA,NA,Bayern,10.554468,49.977452,2026,NA,FALSE,Batterie,NA,NA
SEE998104599486,ABR990512880934,Stromspeichereinheit,NA,Batteriespeicher Holzkirchen,Volleinspeisung,20000,83607,Miesbach,Holzkirchen,NA,NA,Bayern,11.691359,47.865972,2026,NA,FALSE,Batterie,NA,NA
SEE997910012318,ABR998326944620,Stromspeichereinheit,NA,BESS - PFP,Volleinspeisung,4800,89257,Neu-Ulm,Illertissen,Josef-Henle-Straße,12,Bayern,10.107823,48.235143,2027,NA,FALSE,Batterie,NA,NA
SEE917680098909,ABR967676981814,Stromspeichereinheit,NA,Speicher Franziskusweg,Volleinspeisung,3440,82362,Weilheim-Schongau,Weilheim,Ettaler Straße,1,Bayern,11.130025,47.82636,2025,NA,FALSE,Batterie,NA,NA
SEE900793187943,ABR989176638470,Stromspeichereinheit,SEE900793187943,BESS-Anlage Energiepark Egestorf,Volleinspeisung,5200,21272,Harburg,Egestorf,An der Bahn,NA,Niedersachsen,10.070732,53.18134,2027,NA,FALSE,Batterie,NA,NA
SEE963537340127,ABR940228980657,Stromspeichereinheit,NA,BESS Leuna 3,Volleinspeisung,50940,06217,Saalekreis,Merseburg,NA,NA,Sachsen-Anhalt,11.9679,51.306218,2026,NA,FALSE,Batterie,NA,NA
SEE969468708715,ABR942699376991,Stromspeichereinheit,NA,BESS Leuna 4,Volleinspeisung,50940,06217,Saalekreis,Merseburg,NA,NA,Sachsen-Anhalt,11.967667,51.306735,2026,NA,FALSE,Batterie,NA,NA
SEE921869198069,ABR924410946720,Stromspeichereinheit,SEE921869198069,Stromspeicher 2 - Bad Orb,Volleinspeisung,8944,63607,Main-Kinzig-Kreis,Wächtersbach,NA,NA,Hessen,9.307716,50.243715,2026,NA,FALSE,Batterie,NA,NA
SEE975222107571,ABR986258318664,Stromspeichereinheit,NA,BESS Kahsel,Volleinspeisung,32200,03058,Spree-Neiße,Neuhausen,NA,NA,Brandenburg,14.458422,51.648451,2026,NA,FALSE,Batterie,NA,NA
SEE931704712701,ABR928374642575,Stromspeichereinheit,NA,BESS Balzhausen 2 green flexibility,Volleinspeisung,38300,86483,Günzburg,Balzhausen,NA,NA,Bayern,10.492031,48.25146,2026,NA,FALSE,Batterie,NA,NA
SEE917839734856,ABR999577531690,Stromspeichereinheit,SEE917839734856,BESS Alfdorf 5.015 kWh,Volleinspeisung,2556,73553,Rems-Murr-Kreis,Alfdorf,NA,NA,Baden-Württemberg,9.718388,48.912492,2027,NA,FALSE,Batterie,NA,NA
SEE928917927275,ABR971164213813,Stromspeichereinheit,NA,Trading-BESS JSS2,Volleinspeisung,3000,85649,München,Brunnthal,NA,NA,Bayern,11.670208,48.03102,2026,NA,FALSE,Batterie,NA,NA
SEE936991827510,ABR992209465424,Stromspeichereinheit,NA,PV-Speicher LUNA2000 (Speicher 2.1),Teileinspeisung (einschließlich Eigenverbrauch),2236,78567,Tuttlingen,Fridingen,Dr.-Werner-Esser-Str.,1,Baden-Württemberg,8.940557,48.039386,2026,NA,FALSE,Batterie,NA,NA
SEE927887436510,ABR971701851522,Stromspeichereinheit,SEE927887436510,BESS Agri-PV Anlage Pritzwalk,Volleinspeisung,1500,16928,Prignitz,Pritzwalk,NA,NA,Brandenburg,12.192855,53.177109,2027,NA,FALSE,Batterie,NA,NA
SEE912072613890,ABR900643917003,Stromspeichereinheit,SEE912072613890,BEE - BESS Holdorf,Teileinspeisung (einschließlich Eigenverbrauch),3026,49451,Vechta,Holdorf,NA,NA,Niedersachsen,8.107776,52.57711,2028,NA,FALSE,Batterie,NA,NA
SEE998886855763,ABR905180285950,Stromspeichereinheit,NA,5 MW Batteriespeicher,Volleinspeisung,5000,39590,Stendal,Tangermünde,Langensalzwedeler Weg,3,Sachsen-Anhalt,11.971206,52.563897,2026,NA,FALSE,Batterie,NA,NA
SEE976804994770,ABR905180285950,Stromspeichereinheit,NA,20 MW Batteriespeicher,Volleinspeisung,20000,39596,Stendal,Arneburg,Goldbecker Straße,27,Sachsen-Anhalt,11.99791,52.724658,2026,NA,FALSE,Batterie,NA,NA
SEE925317103308,ABR924410946720,Stromspeichereinheit,SEE925317103308,Speicher / Langenselbold,Volleinspeisung,2500,63505,Main-Kinzig-Kreis,Langenselbold,NA,NA,Hessen,9.054192,50.175195,2027,NA,FALSE,Batterie,NA,NA
SEE903925095949,ABR914788743809,Stromspeichereinheit,NA,BESS Wetzen,Volleinspeisung,56406,21385,Lüneburg,Oldendorf,Am Altenberg,NA,Niedersachsen,10.245877,53.167786,2026,NA,FALSE,Batterie,NA,NA
SEE902677665356,ABR997169880331,Stromspeichereinheit,NA,trlyr 10,Volleinspeisung,6000,49635,Osnabrück,Badbergen,NA,NA,Niedersachsen,7.95765,52.629903,2026,NA,FALSE,Batterie,NA,NA
SEE913280505540,ABR959749215858,Stromspeichereinheit,NA,PVA Lalendorf BESS Grau,Volleinspeisung,6200,18279,Rostock,Lalendorf,Am Umformwerk,NA,Mecklenburg-Vorpommern,12.403664,53.755248,2026,NA,FALSE,Batterie,NA,NA
SEE914938130367,ABR903690099142,Stromspeichereinheit,SEE914938130367,Energiepark Petzenberg Batteriespeicher,Volleinspeisung,3100,94051,Passau,Hauzenberg,NA,NA,Bayern,13.58963,48.60514,2027,NA,FALSE,Batterie,NA,NA
SEE998066521105,ABR977280905571,Stromspeichereinheit,NA,24203 SP Passow II Weisin Speicher,Volleinspeisung,10224,19386,Ludwigslust-Parchim,Passow,NA,NA,Mecklenburg-Vorpommern,12.09228,53.51516,2026,NA,FALSE,Batterie,NA,NA
SEE963460954484,ABR946081586777,Stromspeichereinheit,SEE963460954484,Fenecon XL,Teileinspeisung (einschließlich Eigenverbrauch),1500,46414,Borken,Rhede,Enckhook,3,Nordrhein-Westfalen,6.696363,51.797875,2026,NA,FALSE,Batterie,NA,NA
SEE913072031325,ABR903837623278,Stromspeichereinheit,NA,Beilrode II - BESS - CoLocation,Volleinspeisung,44720,04886,Nordsachsen,Beilrode,Am Dorfe,901,Sachsen,13.08832,51.57363,2026,NA,FALSE,Batterie,NA,NA
SEE987129678436,ABR903837623278,Stromspeichereinheit,NA,Beilrode - BESS Co-Location (UW Ost),NA,76024,04886,Nordsachsen,Beilrode,Falkenstruther Weg,999 Z,Sachsen,13.09041,51.57304,2026,NA,FALSE,Batterie,NA,NA
SEE925194571825,ABR994552034579,Stromspeichereinheit,SEE925194571825,Dittigheim BESS,Volleinspeisung,10000,97941,Main-Tauber-Kreis,Tauberbischofsheim,NA,NA,Baden-Württemberg,9.66646,49.59172,2027,NA,FALSE,Batterie,NA,NA
SEE978334406730,ABR981012087725,Stromspeichereinheit,NA,Tiste BESS 2,Volleinspeisung,3800,27419,Rotenburg (Wümme),Tiste,Herwigshof,1,Niedersachsen,9.5917,53.29726,2026,NA,FALSE,Batterie,NA,NA
SEE993715624916,ABR981012087725,Stromspeichereinheit,NA,Tiste BESS 3,NA,3800,27419,Rotenburg (Wümme),Tiste,Herwigshof,1,Niedersachsen,9.5917,53.29726,2026,NA,FALSE,Batterie,NA,NA
