nr_MASTR,nr_betreiber,energie_type,name,einspeisung,leistung_brutto,plz,landkreis,ort,strasse,hausnummer,bundesland,laenge,breite,jahr_inbetriebnahme,jahr_stillgelegt,stillgelegt,energietraeger,anzahl_einheiten,name_KW,nr_KW
SEE950735011676,ABR989694130746,Solareinheit,PVA Aulendorf Wannenberg,NA,56310,88326,Ravensburg,Aulendorf,NA,NA,Baden-Württemberg,9.612753,47.953125,2026,NA,FALSE,Freiflächensolaranlage,84550,NA,NA
SEE934857822037,ABR915102938901,Solareinheit,PV Meuselwitz I,Volleinspeisung,64666,04610,Altenburger Land,Meuselwitz,NA,NA,Thüringen,12.3237,51.0442,2026,NA,FALSE,Freiflächensolaranlage,104980,NA,NA
SEE964802139606,ABR918346668238,Solareinheit,Solarpark Rohrbach X - P24-089 - Teil. 20.000 kWp - SOL25-2/198,Volleinspeisung,20000,85296,Pfaffenhofen a.d. Ilm,Rohrbach,NA,NA,Bayern,11.555838,48.601389,2027,NA,FALSE,Freiflächensolaranlage,32258,NA,NA
SEE935269163251,ABR960180079954,Solareinheit,"Solarpark Martinsheim - P23-148 - Teil 14.493,14 kWp SOL25-3/248",Volleinspeisung,14493.14,97340,Kitzingen,Martinsheim,NA,NA,Bayern,10.175776,49.60641,2026,NA,FALSE,Freiflächensolaranlage,24774,NA,NA
SEE920332365281,ABR997540835660,Solareinheit,PVA Buckow,Volleinspeisung,12520,16945,Prignitz,Kümmernitztal,NA,NA,Brandenburg,12.166915,53.255461,2027,NA,FALSE,Freiflächensolaranlage,20520,NA,NA
SEE961299116141,ABR965293603973,Solareinheit,PVA Kargow,Volleinspeisung,40800,17192,Mecklenburgische Seenplatte,Kargow,NA,NA,Mecklenburg-Vorpommern,12.780645,53.496299,2027,NA,FALSE,Freiflächensolaranlage,64760,NA,NA
SEE978690774764,ABR990770590026,Solareinheit,SP Obere Breiten 2,Volleinspeisung,14401.875,93173,Regensburg,Wenzenbach,NA,NA,Bayern,12.155346,49.073354,2026,NA,FALSE,Freiflächensolaranlage,23043,NA,NA
SEE991008057236,ABR928191160672,Solareinheit,PVA Schafhöfen Anlagenteil 1 (EEG),NA,17600,93099,Regensburg,Mötzing,NA,NA,Bayern,12.403446,48.878786,2027,NA,FALSE,Freiflächensolaranlage,25873,NA,NA
SEE963914434579,ABR928191160672,Solareinheit,PVA Schafhöfen Anlagenteil 2,NA,200000,93099,Regensburg,Mötzing,NA,NA,Bayern,12.421482,48.887633,2027,NA,FALSE,Freiflächensolaranlage,342542,NA,NA
SEE918261177013,ABR915563479555,Solareinheit,"Solarpark Seesen 19,01664 MWp",Volleinspeisung,19016.64,38723,Goslar,Seesen,NA,NA,Niedersachsen,10.145841,51.868579,2026,NA,FALSE,Freiflächensolaranlage,30672,NA,NA
SEE993385134692,ABR954110500465,Solareinheit,PVA Merbitz (EEG-Linie 1),Volleinspeisung,19439,06193,Saalekreis,Wettin-Löbejün,NA,NA,Sachsen-Anhalt,11.87644,51.620029,2026,NA,FALSE,Freiflächensolaranlage,29976,NA,NA
SEE979964592169,ABR937152666788,Solareinheit,Photovoltaik-Freiflächenanlage Borgdorf-Seedorf Teil PPA,Volleinspeisung,12415.44,24589,Rendsburg-Eckernförde,Borgdorf-Seedorf,Eichberg,3,Schleswig-Holstein,9.90696,54.17509,2026,NA,FALSE,Freiflächensolaranlage,19344,NA,NA
SEE948828247477,ABR938726435373,Solareinheit,PVAMühlhausen_Schröterode_mer,NA,22000,99974,Unstrut-Hainich-Kreis,Mühlhausen,NA,NA,Thüringen,10.29522,51.14495,2026,NA,FALSE,Freiflächensolaranlage,NA,NA,NA
SEE950533677555,ABR962822135035,Solareinheit,PVA Diesenbach BF 1,Volleinspeisung,12326,93128,Regensburg,Regenstauf,NA,NA,Bayern,12.106235,49.123246,2027,NA,FALSE,Freiflächensolaranlage,20208,NA,NA
SEE903921909240,ABR963637873662,Solareinheit,PVA Diesenbach BF 2,Volleinspeisung,16252,93128,Regensburg,Regenstauf,NA,NA,Bayern,12.104343,49.113734,2027,NA,FALSE,Freiflächensolaranlage,26643,NA,NA
SEE900442987238,ABR974083888209,Solareinheit,Oster-Schnatebüll 2.2,Volleinspeisung,10249.1,25917,Nordfriesland,Leck,NA,NA,Schleswig-Holstein,8.943888,54.768871,2026,NA,FALSE,Freiflächensolaranlage,21800,NA,NA
SEE900550220586,ABR974083888209,Solareinheit,Oster-Schnatebüll 2.3,Volleinspeisung,19971.7,25917,Nordfriesland,Leck,NA,NA,Schleswig-Holstein,8.953324,54.760949,2026,NA,FALSE,Freiflächensolaranlage,46865,NA,NA
SEE939592520774,ABR952417704500,Solareinheit,PVA Diesenbach BF 11,Volleinspeisung,15000,93128,Regensburg,Regenstauf,NA,NA,Bayern,12.107481,49.113147,2027,NA,FALSE,Freiflächensolaranlage,24200,NA,NA
SEE983547468352,ABR906653984936,Solareinheit,Photovoltaik-Freiflächenanlage Eisendorf PPA,Volleinspeisung,11225,24589,Rendsburg-Eckernförde,Eisendorf,Dorfstraße,NA,Schleswig-Holstein,9.85746,54.18394,2026,NA,FALSE,Freiflächensolaranlage,17448,NA,NA
SEE996864695714,ABR916115096862,Solareinheit,PVA Nordenham Blexen,Volleinspeisung,24730,26954,Wesermarsch,Nordenham,Titanstr.,1,Niedersachsen,8.544888,53.532293,2026,NA,FALSE,Freiflächensolaranlage,38340,NA,NA
SEE989563921086,ABR944251184761,Solareinheit,"Röthlein-West, Freifläche, 11.070 kWp",Volleinspeisung,11070,97520,Schweinfurt,Röthlein,NA,NA,Bayern,10.249377,49.973758,2026,NA,FALSE,Freiflächensolaranlage,17712,NA,NA
SEE965557541300,ABR979284923346,Solareinheit,Ho-PV Freiflächenanlage,Volleinspeisung,12988,74586,Schwäbisch Hall,Frankenhardt,NA,NA,Baden-Württemberg,10.063485,49.063414,2026,NA,FALSE,Freiflächensolaranlage,21033,NA,NA
SEE982491424490,ABR936072176544,Solareinheit,PVA Köln-Rondorf A555,Volleinspeisung,10462.5,50997,Köln,Köln,NA,NA,Nordrhein-Westfalen,6.967808,50.870307,2026,NA,FALSE,Freiflächensolaranlage,16740,NA,NA
SEE973412157245,ABR950279566267,Solareinheit,DEG Solarpark 46 GmbH ＆ Co. KG - EEG Teil,Volleinspeisung,19990.8,16845,Ostprignitz-Ruppin,Neustadt,NA,NA,Brandenburg,12.4108,52.873,2026,NA,FALSE,Freiflächensolaranlage,NA,NA,NA
SEE914868402916,ABR903150079295,Solareinheit,Hopen Sonnenenergie GmbH ＆ Co. KG - EEG Teil,NA,19951.92,25693,Dithmarschen,St. Michaelisdonn,NA,NA,Schleswig-Holstein,9.1536,53.9859,2026,NA,FALSE,Freiflächensolaranlage,NA,NA,NA
SEE941717891270,ABR992451601953,Solareinheit,SESP Photovoltaik Schladen GmbH und Co. KG,Volleinspeisung,19994.98,38315,Wolfenbüttel,Schladen,NA,NA,Niedersachsen,10.534455,52.012418,2026,NA,FALSE,Freiflächensolaranlage,31887,NA,NA
SEE950433111487,ABR958577446472,Solareinheit,PV Beerendorf,Volleinspeisung,10731.5,04509,Nordsachsen,Delitzsch,NA,NA,Sachsen,12.358556,51.52083,2027,NA,FALSE,Freiflächensolaranlage,16510,NA,NA
SEE970506362523,ABR902174931350,Solareinheit,ASE Elsterheide I,Volleinspeisung,26228.67,02979,Bautzen,Elsterheide,NA,NA,Sachsen,14.1743,51.444,2026,NA,FALSE,Freiflächensolaranlage,42632,NA,NA
SEE930549345730,ABR902174931350,Solareinheit,ASE Elsterheide III,Volleinspeisung,68783.5,02979,Bautzen,Elsterheide,NA,NA,Sachsen,14.177809,51.446096,2026,NA,FALSE,Freiflächensolaranlage,126750,NA,NA
SEE982215944525,ABR902174931350,Solareinheit,ASE Elsterheide IV,Volleinspeisung,10654.02,02979,Bautzen,Elsterheide,NA,NA,Sachsen,14.177809,51.446096,2026,NA,FALSE,Freiflächensolaranlage,17394,NA,NA
SEE957955425429,ABR902174931350,Solareinheit,ASE Elsterheide II,Volleinspeisung,22192.56,02979,Bautzen,Elsterheide,NA,NA,Sachsen,14.177809,51.446096,2026,NA,FALSE,Freiflächensolaranlage,68406,NA,NA
SEE973958340989,ABR952481560699,Solareinheit,Solarpark Monbrunn Mitte PV 3 - 17MWp,Volleinspeisung,17002.26,63897,Miltenberg,Miltenberg,NA,NA,Bayern,9.246874,49.669548,2026,NA,FALSE,Freiflächensolaranlage,27423,NA,NA
SEE970526445978,ABR963903489788,Solareinheit,Solarpark Sinzing,Volleinspeisung,10037.8,93161,Regensburg,Sinzing,NA,NA,Bayern,11.989504,49.009434,2026,NA,FALSE,Freiflächensolaranlage,16190,NA,NA
SEE981211642480,ABR954144876499,Solareinheit,Solarpark Heidäcker,Volleinspeisung,16555,74924,Rhein-Neckar-Kreis,Neckarbischofsheim,NA,NA,Baden-Württemberg,8.961915,49.308351,2026,NA,FALSE,Freiflächensolaranlage,26488,NA,NA
SEE939198363249,ABR979040163139,Solareinheit,Tibo PV Gottesgabe 3 - PV,Volleinspeisung,36248.94,15320,Märkisch-Oderland,Neutrebbin,NA,NA,Brandenburg,14.11051,52.38573,2027,NA,FALSE,Freiflächensolaranlage,57537,NA,NA
SEE979620835463,ABR932295316811,Solareinheit,173-1 Spangdahlem 1.1,Volleinspeisung,16873.92,54529,Eifelkreis Bitburg-Prüm,Spangdahlem,L46,NA,Rheinland-Pfalz,6.686516,50.00645,2026,NA,FALSE,Freiflächensolaranlage,27216,NA,NA
SEE928419407848,ABR916198639970,Solareinheit,PVA Neudorf-Zeithain,Volleinspeisung,20000,01619,Meißen,Zeithain,NA,NA,Sachsen,13.364,51.348451,2026,NA,FALSE,Freiflächensolaranlage,33888,NA,NA
SEE939055330926,ABR919254775070,Solareinheit,Solarpark Daiting,Volleinspeisung,17461.08,86653,Donau-Ries,Daiting,NA,NA,Bayern,10.88091,48.787717,2026,NA,FALSE,Freiflächensolaranlage,28392,NA,NA
SEE917536548220,ABR998433954819,Solareinheit,Solarpark MSP4 GmbH ＆ Co. KG,Volleinspeisung,18332,97892,Main-Spessart,Kreuzwertheim,NA,NA,Bayern,9.53891,49.78989,2026,NA,FALSE,Freiflächensolaranlage,29568,NA,NA
SEE932285396564,ABR919536831791,Solareinheit,Stedesand 1,Volleinspeisung,31970.64,25920,Nordfriesland,Stedesand,NA,NA,Schleswig-Holstein,8.913361,54.733232,2026,NA,FALSE,Freiflächensolaranlage,54288,NA,NA
SEE926340315232,ABR963070207239,Solareinheit,SP Lauenhagen 1,Volleinspeisung,19985.94,17335,Vorpommern-Greifswald,Strasburg,NA,NA,Mecklenburg-Vorpommern,13.687,53.519,2026,NA,FALSE,Freiflächensolaranlage,38689,NA,NA
SEE903227657913,ABR963070207239,Solareinheit,SP Lauenhagen 2,Volleinspeisung,25415.91,17335,Vorpommern-Greifswald,Strasburg,NA,NA,Mecklenburg-Vorpommern,13.687,53.519,2026,NA,FALSE,Freiflächensolaranlage,43521,NA,NA
SEE944988326861,ABR941226269942,Solareinheit,PV Halenbeck 11,Volleinspeisung,18987.075,16945,Prignitz,Halenbeck-Rohlsdorf,NA,NA,Brandenburg,12.284672,53.232486,2026,NA,FALSE,Freiflächensolaranlage,33021,NA,NA
SEE911561555901,ABR964277312603,Solareinheit,Solarpark Gatersleben,NA,11527,06467,Salzlandkreis,Hoym,NA,NA,Sachsen-Anhalt,10.523538,51.106911,2026,NA,FALSE,Freiflächensolaranlage,16236,NA,NA
SEE902924102092,ABR948822076561,Solareinheit,Solar Park Martensdorf (EEG),NA,17000,18442,Vorpommern-Rügen,Niepars,NA,NA,Mecklenburg-Vorpommern,12.9,54.3,2026,NA,FALSE,Freiflächensolaranlage,27091,NA,NA
SEE920404305917,ABR993725160466,Solareinheit,PVA Lehrte,Volleinspeisung,10613,31275,Region Hannover,Lehrte,NA,NA,Niedersachsen,9.98063,52.412774,2026,NA,FALSE,Freiflächensolaranlage,17010,NA,NA
SEE913120462217,ABR996320810545,Solareinheit,Handewitt 1.2,Volleinspeisung,15397.2,24976,Schleswig-Flensburg,Handewitt,NA,NA,Schleswig-Holstein,9.395364,54.738706,2026,NA,FALSE,Freiflächensolaranlage,26156,NA,NA
SEE941583211189,ABR924410946720,Solareinheit,"Freiflächenanlage - Bad Orb, Wächtersbach",Volleinspeisung,19999.96,63619,Main-Kinzig-Kreis,Bad Orb,NA,NA,Hessen,9.320375,50.24345,2026,NA,FALSE,Freiflächensolaranlage,32258,NA,NA
SEE918270966523,ABR938933890415,Solareinheit,SP Fohrde 1,Volleinspeisung,20000,14798,Potsdam-Mittelmark,Havelsee,NA,NA,Brandenburg,12.462352,52.476411,2026,NA,FALSE,Freiflächensolaranlage,32258,NA,NA
SEE942332654592,ABR938933890415,Solareinheit,SP Fohrde 2,Volleinspeisung,10032,14798,Potsdam-Mittelmark,Havelsee,NA,NA,Brandenburg,12.462352,52.476411,2026,NA,FALSE,Freiflächensolaranlage,16180,NA,NA
SEE918833829531,ABR975630280026,Solareinheit,Listerfehrda-EEG-Anlage,Volleinspeisung,19926,06895,Wittenberg,Zahna-Elster,NA,NA,Sachsen-Anhalt,17.870816,51.818455,2026,NA,FALSE,Freiflächensolaranlage,32400,NA,NA
SEE944974301629,ABR975630280026,Solareinheit,Listerfehrda-PPA-Anlage,Volleinspeisung,11070,06895,Wittenberg,Zahna-Elster,NA,NA,Sachsen-Anhalt,12.877525,51.817016,2026,NA,FALSE,Freiflächensolaranlage,18000,NA,NA
SEE972111790012,ABR941226269942,Solareinheit,PV Halenbeck 12,Volleinspeisung,30180.6,16945,Prignitz,Halenbeck-Rohlsdorf,NA,NA,Brandenburg,12.293513,53.235383,2026,NA,FALSE,Freiflächensolaranlage,52488,NA,NA
SEE935085273028,ABR941226269942,Solareinheit,PV Halenbeck 14,Volleinspeisung,28291.68,16945,Prignitz,Halenbeck-Rohlsdorf,NA,NA,Brandenburg,12.289451,53.231848,2026,NA,FALSE,Freiflächensolaranlage,48924,NA,NA
SEE924696674492,ABR941226269942,Solareinheit,PV Halenbeck 15,Volleinspeisung,28082.43,16945,Prignitz,Halenbeck-Rohlsdorf,NA,NA,Brandenburg,12.294806,53.230799,2026,NA,FALSE,Freiflächensolaranlage,48492,NA,NA
SEE932488908687,ABR979153918930,Solareinheit,enercity Solarpark Lehrte Ahlten PV2,Teileinspeisung (einschließlich Eigenverbrauch),18646.92,31275,Region Hannover,Lehrte,NA,NA,Niedersachsen,9.897562,52.386549,2026,NA,FALSE,Freiflächensolaranlage,30384,NA,NA
SEE938750846596,ABR954110500465,Solareinheit,PVA Merbitz (PPA-Linie 2),Volleinspeisung,34698.84,06193,Saalekreis,Wettin-Löbejün,NA,NA,Sachsen-Anhalt,11.86795,51.614641,2026,NA,FALSE,Freiflächensolaranlage,53448,NA,NA
SEE925778546713,ABR954110500465,Solareinheit,PVA Merbitz (PPA-Linie 1),Volleinspeisung,15256.8,06193,Saalekreis,Wettin-Löbejün,NA,NA,Sachsen-Anhalt,11.873955,51.616935,2026,NA,FALSE,Freiflächensolaranlage,23472,NA,NA
SEE974574867416,ABR967694372687,Solareinheit,WHV Voslapper Groden PV,Volleinspeisung,17233.22,26388,Wilhelmshaven,Wilhelmshaven,NA,NA,Niedersachsen,8.11605,53.584963,2026,NA,FALSE,Freiflächensolaranlage,27840,NA,NA
SEE917161940390,ABR994552034579,Solareinheit,Dittigheim,Volleinspeisung,17826,97941,Main-Tauber-Kreis,Tauberbischofsheim,NA,NA,Baden-Württemberg,9.664207,49.588273,2027,NA,FALSE,Freiflächensolaranlage,27216,NA,NA
SEE928922266819,ABR984948535117,Solareinheit,Solarpark Bokensdorf,NA,20000,38556,Gifhorn,Bokensdorf,NA,NA,Niedersachsen,10.7,52.51,2028,NA,FALSE,Freiflächensolaranlage,NA,NA,NA
SEE968731408680,ABR962291061378,Solareinheit,PVA Gransee Nord,NA,20000,16775,Oberhavel,Gransee,NA,NA,Brandenburg,13.164437,52.990552,2027,NA,FALSE,Freiflächensolaranlage,27972,NA,NA
SEE956853442231,ABR935045748818,Solareinheit,PVA Lengerich,NA,12000,49525,Steinfurt,Lengerich,NA,NA,Nordrhein-Westfalen,7.795514,52.191092,2027,NA,FALSE,Freiflächensolaranlage,16783,NA,NA
SEE982751804505,ABR916576109217,Solareinheit,"Solarpark Holzheim Pessenburgheim 1 - 17,7 MWp",Volleinspeisung,17727.66,86684,Donau-Ries,Holzheim,NA,NA,Bayern,10.945444,48.637796,2026,NA,FALSE,Freiflächensolaranlage,28593,NA,NA
SEE996074674790,ABR991735675833,Solareinheit,PV-Anlage Koppenlohe,Volleinspeisung,13000.2,87730,Unterallgäu,Bad Grönenbach,Darast,NA,Bayern,10.219065,47.910324,2027,NA,FALSE,Freiflächensolaranlage,21667,NA,NA
SEE949397366934,ABR918408670575,Solareinheit,PV Halenbeck 21,Volleinspeisung,28720.44,16945,Prignitz,Halenbeck-Rohlsdorf,NA,NA,Brandenburg,12.292855,53.226343,2026,NA,FALSE,Freiflächensolaranlage,49518,NA,NA
SEE986732258530,ABR987110730433,Solareinheit,Solarkraftwerk Mitterteich,Volleinspeisung,15700,95666,Tirschenreuth,Mitterteich,NA,NA,Bayern,12.211355,49.948073,2026,NA,FALSE,Freiflächensolaranlage,22112,NA,NA
SEE915315243120,ABR918408670575,Solareinheit,PV Halenbeck 22,Volleinspeisung,27773.82,16945,Prignitz,Halenbeck-Rohlsdorf,NA,NA,Brandenburg,12.309467,53.224761,2026,NA,FALSE,Freiflächensolaranlage,48168,NA,NA
SEE908418433376,ABR918408670575,Solareinheit,PV Halenbeck 24,Volleinspeisung,28193.4,16945,Prignitz,Halenbeck-Rohlsdorf,NA,NA,Brandenburg,12.311559,53.235655,2026,NA,FALSE,Freiflächensolaranlage,49032,NA,NA
SEE956170481623,ABR918408670575,Solareinheit,PV Halenbeck 25,Volleinspeisung,29594.9,16945,Prignitz,Halenbeck-Rohlsdorf,NA,NA,Brandenburg,12.306326,53.2355,2026,NA,FALSE,Freiflächensolaranlage,51354,NA,NA
SEE981705232272,ABR952180218914,Solareinheit,Solarpark Linthe PVA,NA,19999.85,14822,Potsdam-Mittelmark,Linthe,NA,NA,Brandenburg,12.772455,52.146162,2027,NA,FALSE,Freiflächensolaranlage,30769,NA,NA
SEE960415941438,ABR908758462890,Solareinheit,Solarpark Wiedergeltingen Oberes Ried - PV,Volleinspeisung,19999,86879,Unterallgäu,Wiedergeltingen,NA,NA,Bayern,10.678576,48.029283,2027,NA,FALSE,Freiflächensolaranlage,32000,NA,NA
SEE991705943290,ABR974859812599,Solareinheit,PV Pahlen,Volleinspeisung,11428.56,25794,Dithmarschen,Pahlen,NA,NA,Schleswig-Holstein,9.285943,54.265836,2026,NA,FALSE,Freiflächensolaranlage,19008,NA,NA
SEE948530918917,ABR933776283783,Solareinheit,PV Groß Kummerfeld Süd,NA,19999,24626,Segeberg,Groß Kummerfeld,NA,NA,Schleswig-Holstein,10.114989,54.016251,2027,NA,FALSE,Freiflächensolaranlage,30770,NA,NA
SEE952885805334,ABR979572328419,Solareinheit,PVA Groß Schlamin II,Volleinspeisung,10586.14,23730,Ostholstein,Schashagen,NA,NA,Schleswig-Holstein,10.870933,54.174972,2025,NA,FALSE,Freiflächensolaranlage,17542,NA,NA
SEE975743621709,ABR942222286131,Solareinheit,wpd Solarpark Spechtritz,Volleinspeisung,11700,01734,Sächsische Schweiz-Osterzgebirge,Rabenau,NA,NA,Sachsen,13.62872,50.951032,2027,NA,FALSE,Freiflächensolaranlage,NA,NA,NA
SEE924771357081,ABR952883734254,Solareinheit,PV Haideck,NA,15440,95145,Hof,Oberkotzau,NA,NA,Bayern,11.95437,50.252117,2027,NA,FALSE,Freiflächensolaranlage,24273,NA,NA
SEE979292027777,ABR991825358677,Solareinheit,Solarpark Wachow PPA,Volleinspeisung,82911.06,14641,Havelland,Nauen,NA,NA,Brandenburg,12.789202,52.559275,2026,NA,FALSE,Freiflächensolaranlage,133056,NA,NA
SEE998526478109,ABR900384825988,Solareinheit,PV Autengrün,Volleinspeisung,19740,95145,Hof,Oberkotzau,NA,NA,Bayern,11.911669,50.251404,2027,NA,FALSE,Freiflächensolaranlage,31179,NA,NA
SEE950706666546,ABR937117976556,Solareinheit,PV Konradsreuth,NA,19740,95176,Hof,Konradsreuth,NA,NA,Bayern,11.8759,50.27748,2027,NA,FALSE,Freiflächensolaranlage,NA,NA,NA
SEE957121624731,ABR943718085122,Solareinheit,PV Förstenreuth II,Volleinspeisung,11940,95236,Hof,Stammbach,NA,NA,Bayern,11.707006,50.165163,2027,NA,FALSE,Freiflächensolaranlage,NA,NA,NA
SEE907663720705,ABR969440732721,Solareinheit,Solarpark Gachenbach PR II - P26-076,Volleinspeisung,16500,86565,Neuburg-Schrobenhausen,Gachenbach,NA,NA,Bayern,11.248947,48.510074,2028,NA,FALSE,Freiflächensolaranlage,26613,NA,NA
SEE983054632215,ABR905133523580,Solareinheit,Dürrer Weiher EEG,Volleinspeisung,13612.725,94554,Deggendorf,Moos,NA,NA,Bayern,12.9343,48.75032,2025,NA,FALSE,Freiflächensolaranlage,21105,NA,NA
SEE926264772494,ABR905133523580,Solareinheit,Dürrer Weiher EEG,Volleinspeisung,13612.725,94554,Deggendorf,Moos,NA,NA,Bayern,12.93457,48.7495,2025,NA,FALSE,Freiflächensolaranlage,21105,NA,NA
SEE980712343698,ABR958570754338,Solareinheit,Memmelsdorf-Drosendorf,Volleinspeisung,19000.625,96117,Bamberg,Memmelsdorf,NA,NA,Bayern,10.96996,49.95052,2026,NA,FALSE,Freiflächensolaranlage,30401,NA,NA
SEE992245435122,ABR958570754338,Solareinheit,Knetzgau-Autobahn 1.4,Volleinspeisung,14000,97478,Haßberge,Knetzgau,NA,NA,Bayern,10.56179,49.97702,2026,NA,FALSE,Freiflächensolaranlage,22400,NA,NA
SEE941394283764,ABR958379400542,Solareinheit,Herbstadt-Ottelmannshausen BA2,NA,19875,97633,Rhön-Grabfeld,Herbstadt,NA,NA,Bayern,10.4876,50.34188,2027,NA,FALSE,Freiflächensolaranlage,31800,NA,NA
SEE969595135897,ABR914252282728,Solareinheit,PV-Park Brechen_1,Volleinspeisung,10988.16,65611,Limburg-Weilburg,Brechen,Heidestraße,NA,Hessen,8.172338,50.345725,2027,NA,FALSE,Freiflächensolaranlage,18624,NA,NA
SEE931807928689,ABR910486930206,Solareinheit,Weißenbrunn-Wildenberg BA2,NA,15000,96369,Kronach,Weißenbrunn,NA,NA,Bayern,11.34435,50.19072,2027,NA,FALSE,Freiflächensolaranlage,24000,NA,NA
SEE950851729011,ABR914252282728,Solareinheit,PV-Park Brechen_2,Volleinspeisung,10988.16,65611,Limburg-Weilburg,Brechen,Heidestraße,NA,Hessen,8.172338,50.345725,2027,NA,FALSE,Freiflächensolaranlage,18624,NA,NA
SEE905648728548,ABR925296821910,Solareinheit,Borgstedtfelde 1,NA,10500,24794,Rendsburg-Eckernförde,Borgstedt,NA,NA,Schleswig-Holstein,9.681682,54.338749,2028,NA,FALSE,Freiflächensolaranlage,NA,NA,NA
SEE971236943761,ABR958666677510,Solareinheit,Schernfeld-Schönfeld,NA,15000,85132,Eichstätt,Schernfeld,NA,NA,Bayern,11.06434,48.90872,2027,NA,FALSE,Freiflächensolaranlage,24000,NA,NA
SEE995951585556,ABR999665975979,Solareinheit,Ebersdorf b. Coburg-Kleingarnstadt,NA,15000,96237,Coburg,Ebersdorf,NA,NA,Bayern,11.07727,50.25888,2027,NA,FALSE,Freiflächensolaranlage,24000,NA,NA
SEE946069771249,ABR963699520559,Solareinheit,PVA Dummerstorf Energiewende 2,NA,20000,18184,Rostock,Roggentin,Konrad-Zuse-Str.,1a,Mecklenburg-Vorpommern,12.25343,54.026285,2026,NA,FALSE,Freiflächensolaranlage,NA,NA,NA
SEE982810095158,ABR937367252035,Solareinheit,Bad Wünnenberg 3,NA,14300,33181,Paderborn,Bad Wünnenberg,NA,NA,Nordrhein-Westfalen,8.780985,51.557899,2028,NA,FALSE,Freiflächensolaranlage,NA,NA,NA
SEE973686326514,ABR902828591244,Solareinheit,Frankfurt Oder West 2.3,NA,19300,15234,Frankfurt (Oder),Frankfurt,NA,NA,Brandenburg,14.469113,52.32493,2028,NA,FALSE,Freiflächensolaranlage,NA,NA,NA
SEE913007099246,ABR963699520559,Solareinheit,PVA Dummerstorf Energiewende 3,NA,20000,18184,Rostock,Roggentin,Konrad-Zuse-Str.,1a,Mecklenburg-Vorpommern,12.243126,54.025037,2026,NA,FALSE,Freiflächensolaranlage,NA,NA,NA
SEE925912913968,ABR934635875712,Solareinheit,Bagenz 2.2,NA,19000,03058,Spree-Neiße,Neuhausen,NA,NA,Brandenburg,14.437698,51.63771,2028,NA,FALSE,Freiflächensolaranlage,NA,NA,NA
SEE975796013551,ABR914224652122,Solareinheit,Rickling 1.3,Volleinspeisung,10200,24635,Segeberg,Rickling,NA,NA,Schleswig-Holstein,10.19925,53.981572,2028,NA,FALSE,Freiflächensolaranlage,NA,NA,NA
SEE938102892486,ABR969828869711,Solareinheit,PV Münchweiler 2,Volleinspeisung,15347.02,67728,Donnersbergkreis,Münchweiler,NA,NA,Rheinland-Pfalz,7.891851,49.55744,2026,NA,FALSE,Freiflächensolaranlage,26208,NA,NA
SEE919758518753,ABR954603191934,Solareinheit,PV Airport Düsseldorf,Volleinspeisung,19538.82,40474,Düsseldorf,Düsseldorf,NA,NA,Nordrhein-Westfalen,6.765067,51.293649,2026,NA,FALSE,Freiflächensolaranlage,31014,NA,NA
SEE970348894725,ABR925871654582,Solareinheit,PV Krampfer,NA,20520,19339,Prignitz,Plattenburg,NA,NA,Brandenburg,12.049421,53.058825,2027,NA,FALSE,Freiflächensolaranlage,NA,NA,NA
SEE988375563750,ABR996629669967,Solareinheit,Allenbach14,Volleinspeisung,16988.88,55758,Birkenfeld,Allenbach,In der Treib,NA,Rheinland-Pfalz,7.154518,49.756207,2026,NA,FALSE,Freiflächensolaranlage,23928,NA,NA
SEE906657578247,ABR948317626097,Solareinheit,PV Langer Berg II GmbH ＆ Co.KG,Volleinspeisung,12017.88,74579,Schwäbisch Hall,Fichtenau,NA,NA,Baden-Württemberg,10.173063,49.06335,2026,NA,FALSE,Freiflächensolaranlage,19076,NA,NA
SEE939818947224,ABR915148335061,Solareinheit,Aubstadt-Nord 1.2,NA,18999.375,97633,Rhön-Grabfeld,Aubstadt,NA,NA,Bayern,10.443012,50.345591,2026,NA,FALSE,Freiflächensolaranlage,30399,NA,NA
SEE984005489254,ABR906610942177,Solareinheit,Trappstadt-Nord 1.2,NA,18996.68,97633,Rhön-Grabfeld,Trappstadt,NA,NA,Bayern,10.568435,50.33641,2026,NA,FALSE,Freiflächensolaranlage,30386,NA,NA
SEE963682411550,ABR976005717536,Solareinheit,PV Wickendorf,Volleinspeisung,14384.4,96358,Kronach,Teuschnitz,NA,NA,Bayern,11.374787,50.37032,2026,NA,FALSE,Freiflächensolaranlage,23232,NA,NA
